datetime;15;16.11111111;17.22222222;18.33333333;19.44444444;20.55555556;21.66666667;22.77777778;23.88888889;25
01.04.17 04:00;3000210;4331147;3939398;3407538;3462351;3468009;6311466;4610636;3302470;3622635
01.04.17 05:00;3633923;4964860;4573111;4027071;4031207;4036865;6783297;5177517;3869351;4189516
01.04.17 06:00;10731949;12243376;12566376;12545363;12549012;12323512;13006502;13067291;8595041;8915206
01.04.17 07:00;10177868;11953112;12315092;12315092;12331082;12074372;13373992;13325291;8801411;9347229
01.04.17 08:00;6480248;7589952;7589952;7650068;7666318;7666318;9976983;8277133;6873391;6867978
01.04.17 09:00;3744328;3744328;3488681;3502547;3497354;3504164;4151371;4151393;4151393;4151393
01.04.17 10:00;3518659;3518659;3263012;3263012;3264942;3271752;4149643;4092198;4132474;4200144
01.04.17 11:00;3493811;3493811;3242725;3242725;3245174;3251984;4088863;4031418;4071694;4139364
01.04.17 12:00;4247973;4247973;3938017;3938017;3966524;3994592;5017766;5017766;4950576;5018726
01.04.17 13:00;2102757;2102757;1792801;1571640;1700373;1917026;2457441;2457441;2390251;2457921
01.04.17 14:00;1968685;1968685;1658729;1437568;1646805;1882515;2422930;2422930;2355740;2423410
01.04.17 15:00;2365641;2365641;2055685;2055685;2241936;2266264;3535085;3535085;3467895;3535565
01.04.17 16:00;3554864;3554864;3194892;3164604;3166514;3218727;4159154;4159154;4199430;4263598
01.04.17 17:00;3554864;3554864;3194892;3164604;3166514;3218727;4159154;4159154;4199430;4263598
01.04.17 18:00;3812426;3812426;3452454;3452454;3454364;3496927;4201001;4201001;4241277;4305445
01.04.17 19:00;3436368;3436368;3185282;3185282;3200011;3219510;3692900;3692922;3692922;3692922
01.04.17 20:00;3540725;3540725;3420792;3420792;3446093;3465592;3692900;3692922;3692922;3692922
01.04.17 21:00;2849199;2849199;2539243;2539243;2725494;2749822;3576932;3576932;3509742;3577412
01.04.17 22:00;2849199;2849199;2539243;2539243;2725494;2749822;3576932;3576932;3509742;3577412
